CET Number,Physics,Chemistry,Math,Total
737031528,12,-,10,-
737031529,15,18,18,51
737031530,23,38,18,79
737031531,18,20,16,54
737031532,7,14,12,33
737031533,18,16,14,48
737031534,16,16,13,45
737031535,19,18,15,52
737031536,21,19,13,53
737031537,19,19,-,-
737031538,22,17,12,51
737031539,15,17,17,49
737031540,18,17,17,52
737031541,47,43,43,133
737031542,16,21,13,50
737031543,18,12,15,45
737031544,20,17,15,52
737031545,16,22,20,58
737031546,18,18,21,57
737031547,12,21,21,54
737031548,16,12,16,44
737031549,21,17,18,56
737031550,24,33,19,76
737031551,16,10,10,36
737031552,12,23,15,50
737031553,10,17,11,38
737031554,16,21,19,56
737031556,17,19,13,49
737031557,13,18,13,44
737031558,22,19,15,56
737031559,18,18,12,48
737031560,28,18,20,66
737031561,23,15,15,53
737031562,18,14,16,48
737031563,-,22,19,-
737031564,19,15,14,48
737031565,17,13,14,44
737031566,25,20,22,67
737031567,21,18,11,50
737031570,19,19,14,52
737031571,19,14,12,45
737031572,14,14,11,39
737031573,17,13,16,46
737031574,20,13,12,45
737031576,14,20,12,46
737031577,15,13,12,40
737031578,21,17,11,49
737031579,18,8,14,40
737031580,16,16,14,46
737031581,13,19,16,48
737031582,15,28,11,54
737031583,20,16,11,47
737031584,19,18,16,53
737031585,19,17,16,52
737031586,22,18,13,53
737031587,11,15,13,39
737031588,11,17,16,44
737031589,12,20,16,48
737031590,17,16,22,55
737031591,16,15,13,44
737031592,29,28,19,76
737031593,14,14,11,39
737031594,17,11,20,48
737031595,13,13,17,43
737031596,20,22,11,53
737031597,12,22,11,45
737031598,16,19,16,51
737031599,19,21,-,-
737031600,21,18,18,57
738030087,20,-,-,-
738031001,34,36,37,107
738031002,36,24,33,93
738031003,24,28,21,73
738031004,22,16,15,53
738031005,16,19,16,51
738031006,43,47,20,110
738031007,19,17,14,50
738031008,26,22,15,63
738031009,16,13,15,44
738031010,16,18,10,44
738031011,20,17,21,58
738031012,40,35,35,110
738031013,24,18,17,59
738031014,30,20,21,71
738031015,12,16,17,45
738031016,55,51,37,143
738031017,47,45,38,130
738031018,12,21,18,51
738031019,42,45,13,100
738031020,20,30,18,68
738031022,27,-,23,-
738031023,23,20,-,-
738031024,29,21,17,67
738031025,16,18,12,46
738031026,23,26,20,69
738031027,31,34,30,95
738031028,17,19,20,56
738031029,15,22,16,53
738031030,28,26,24,78
738031031,24,20,26,70
738031032,-,17,14,-
738031033,14,16,13,43
738031034,31,29,23,83
738031035,22,21,15,58
738031036,39,27,14,80
738031037,21,20,17,58
738031038,15,21,13,49
738031039,30,22,18,70
738031040,29,27,27,83
738031041,25,23,20,68
738031042,18,13,24,55
738031043,21,23,18,62
738031044,28,33,26,87
738031045,37,40,36,113
738031046,16,14,11,41
738031047,15,19,22,56
738031048,20,22,18,60
738031049,18,17,13,48
738031050,24,19,19,62
738031051,26,-,14,-
738031052,37,29,18,84
738031053,14,16,17,47
738031054,22,22,21,65
738031055,40,36,26,102
738031056,28,38,17,83
738031057,33,34,25,92
738031058,12,17,17,46
738031059,22,17,19,58
738031060,52,50,21,123
738031061,36,36,32,104
738031062,19,24,20,63
738031063,21,17,18,56
738031064,15,19,18,52
738031065,21,19,19,59
738031066,23,25,24,72
738031067,38,38,38,114
738031068,18,18,12,48
738031069,35,32,18,85
738031070,13,15,15,43
738031071,20,-,24,-
738031072,23,19,21,63
738031073,24,20,20,64
738031074,17,29,17,63
738031075,33,24,17,74
738031076,25,26,20,71
738031077,24,27,25,76
738031078,15,15,16,46
738031079,17,28,21,66
738031080,20,24,14,58
738031081,25,25,19,69
738031082,23,17,12,52
738031083,22,29,21,72
738031084,30,24,21,75
738031085,23,18,15,56
738031086,24,20,14,58
738031087,17,23,17,57
738031089,23,13,17,53
738031090,17,19,13,49
738031091,23,20,24,67
738031092,23,18,17,58
738031093,20,21,18,59
738031094,28,34,22,84
738031095,30,28,30,88
738031096,33,27,22,82
738031097,25,24,21,70
738031098,26,27,19,72
738031099,26,24,23,73
738031100,16,16,21,53
738031101,25,23,23,71
738031103,20,20,16,56
738031104,34,34,36,104
738031105,18,19,16,53
738031106,16,21,21,58
738031107,31,28,26,85
738031108,39,-,39,-
738031109,26,20,16,62
738031110,31,38,34,103
738031111,25,21,20,66
738031112,20,17,22,59
738031113,39,30,28,97
738031114,9,20,14,43
738031115,24,26,16,66
738031117,13,14,20,47
738031118,17,12,15,44
738031119,17,22,11,50
738031120,14,16,16,46
738031121,22,21,21,64
738031122,18,23,18,59
738031123,42,29,23,94
738031124,29,25,41,95
738031125,22,23,21,66
738031126,19,15,21,55
738031127,20,21,14,55
738031128,20,17,15,52
738031129,16,16,18,50
738031130,26,26,21,73
738031131,19,15,16,50
738031132,29,22,29,80
738031133,19,17,17,53
738031134,22,24,14,60
738031135,18,14,19,51
738031136,26,19,14,59
738031137,10,18,17,45
738031138,27,32,21,80
738031139,25,26,20,71
738031140,10,18,17,45
738031141,16,21,18,55
738031142,15,15,21,51
738031143,20,18,15,53
738031144,28,23,27,78
738031145,16,22,18,56
738031146,18,13,17,48
738031148,25,22,22,69
738031149,15,19,16,50
738031150,17,24,16,57
738031151,11,18,16,45
738031152,19,10,14,43
738031153,20,14,18,52
738031154,19,22,17,58
738031155,14,21,14,49
738031156,13,12,16,41
738031157,19,23,21,63
738031158,12,17,14,43
738031159,27,26,23,76
738031160,22,17,17,56
738031161,23,26,10,59
738031162,21,37,16,74
738031163,15,19,15,49
738031164,17,16,24,57
738031165,13,15,13,41
738031166,15,29,15,59
738031167,21,15,10,46
738031168,22,13,14,49
738031169,24,36,22,82
738031170,31,36,17,84
738031171,18,19,16,53
738031172,29,36,24,89
738031173,19,19,18,56
738031174,17,16,15,48
738031175,18,16,25,59
738031176,15,17,7,39
738031177,23,22,14,59
738031178,19,11,16,46
738031179,47,51,18,116
738031180,43,45,51,139
738031181,22,17,15,54
738031182,22,17,15,54
738031183,35,29,24,88
738031184,20,20,12,52
738031185,19,27,19,65
738031186,21,25,13,59
738031187,-,24,20,-
738031188,19,17,12,48
738031189,24,27,26,77
738031190,29,33,24,86
738031191,16,19,13,48
738031192,16,20,14,50
738031193,31,28,26,85
738031194,15,14,18,47
738031195,32,38,24,94
738031196,23,27,27,77
738031197,26,23,17,66
738031198,28,26,20,74
738031199,30,44,29,103
738031200,20,22,21,63
738031201,21,20,17,58
738031202,25,17,17,59
738031203,35,51,23,109
738031204,19,22,16,57
738031205,12,14,16,42
738031206,24,17,15,56
738031207,20,16,11,47
738031208,22,22,16,60
738031209,26,28,23,77
738031210,18,20,15,53
738031211,25,27,30,82
738031212,19,14,13,46
738031213,21,28,17,66
738031214,29,25,14,68
738031215,20,29,26,75
738031216,28,26,22,76
738031217,22,16,20,58
738031218,19,18,13,50
738031219,9,13,14,36
738031220,30,21,17,68
738031221,17,16,15,48
738031222,39,39,34,112
738031223,11,17,14,42
738031224,13,20,15,48
738031225,45,40,31,116
738031226,30,33,28,91
738031228,40,50,36,126
738031229,17,15,14,46
738031230,21,22,30,73
738031231,22,19,12,53
738031232,24,22,21,67
738031233,19,26,18,63
738031234,19,39,21,79
738031235,22,22,22,66
738031236,16,17,15,48
738031237,30,42,31,103
738031238,22,24,22,68
738031239,23,22,24,69
738031240,23,19,13,55
738031241,39,41,26,106
738031242,20,22,23,65
738031243,12,21,17,50
738031244,29,27,31,87
738031245,23,16,20,59
738031246,24,17,16,57
738031247,18,22,16,56
738031248,24,18,-,-
738031249,26,18,17,61
738031250,19,21,21,61
738031251,21,19,14,54
738031252,15,16,12,43
738031253,12,15,14,41
738031254,33,31,26,90
738031255,17,13,11,41
738031256,16,21,19,56
738031257,36,32,14,82
738031258,31,32,24,87
738031259,18,19,13,50
738031260,20,16,21,57
738031261,24,20,16,60
738031262,36,30,18,84
738031263,22,20,16,58
738031264,17,20,10,47
738031265,21,19,16,56
738031266,18,19,22,59
738031267,19,-,17,-
738031268,26,22,23,71
738031269,14,21,15,50
738031270,17,20,11,48
738031271,34,27,17,78
738031272,27,18,21,66
738031273,16,22,14,52
738031274,23,27,16,66
738031275,17,15,20,52
738031276,19,20,20,59
738031277,32,24,23,79
738031278,19,18,15,52
738031279,20,16,13,49
738031280,-,17,22,-
738031281,37,40,25,102
738031282,22,30,15,67
738031283,22,29,25,76
738031284,18,21,16,55
738031285,29,22,28,79
738031286,13,15,16,44
738031287,18,15,17,50
738031288,18,20,13,51
738031289,13,14,20,47
738031290,21,18,23,62
738031291,23,21,24,68
738031292,26,29,22,77
738031293,19,18,14,51
738031294,38,34,28,100
738031295,28,27,21,76
738031296,26,22,14,62
738031297,21,25,23,69
738031298,16,15,19,50
738031299,17,23,19,59
738031300,19,22,14,55
738031301,26,22,15,63
738031302,17,18,15,50
738031303,12,15,18,45
738031304,21,20,20,61
738031305,17,22,23,62
738031306,15,19,16,50
738031307,29,37,31,97
738031308,21,23,18,62
738031309,24,19,19,62
738031310,18,19,16,53
738031311,19,10,17,46
738031312,21,18,17,56
738031313,14,13,13,40
738031314,20,14,20,54
738031315,14,17,14,45
738031316,34,28,23,85
738031317,17,21,20,58
738031318,16,19,15,50
738031319,16,24,13,53
738031320,9,17,15,41
738031321,35,26,16,77
738031323,21,16,16,53
738031324,16,15,10,41
738031325,21,21,17,59
738031326,15,20,16,51
738031327,22,15,20,57
738031328,17,22,11,50
738031329,25,18,23,66
738031330,22,20,17,59
738031331,14,17,13,44
738031332,18,23,16,57
738031333,19,18,15,52
738031334,28,27,22,77
738031335,15,19,15,49
738031336,22,19,16,57
738031337,15,18,20,53
738031338,13,23,9,45
738031339,20,21,16,57
738031340,23,29,22,74
738031341,-,14,14,-
738031342,16,14,16,46
738031343,12,18,9,39
738031344,19,14,15,48
738031345,18,19,15,52
738031346,47,40,24,111
738031347,30,14,18,62
738031348,22,21,19,62
738031349,16,24,15,55
738031350,13,15,17,45
738031351,27,24,15,66
738031352,20,24,10,54
738031353,43,30,23,96
738031354,16,17,23,56
738031355,14,13,9,36
738031356,-,27,15,-
738031357,23,28,14,65
738031358,24,15,13,52
738031359,20,13,12,45
738031360,15,23,20,58
738031361,12,13,14,39
738031362,19,19,19,57
738031363,23,16,20,59
738031364,23,25,13,61
738031365,16,22,23,61
738031366,24,31,21,76
738031367,14,21,14,49
738031368,18,16,23,57
738031369,19,22,14,55
738031370,20,20,15,55
738031371,12,16,16,44
738031372,24,28,13,65
738031373,21,14,18,53
738031374,16,25,17,58
738031375,19,19,19,57
738031376,22,18,18,58
738031377,20,16,7,43
738031378,22,20,21,63
738031379,21,24,14,59
738031380,14,12,15,41
738031381,16,18,12,46
738031382,24,16,17,57
738031383,16,12,20,48
738031384,21,17,21,59
738031385,17,24,16,57
738031386,18,25,19,62
738031387,31,21,24,76
738031388,20,16,12,48
738031389,20,18,-,-
738031390,27,19,15,61
738031391,18,21,20,59
738031392,21,20,16,57
738031393,20,17,24,61
738031394,14,12,12,38
738031395,27,22,16,65
738031396,15,17,20,52
738031397,13,18,9,40
738031398,24,14,11,49
738031399,21,17,14,52
738031400,19,24,16,59
738031401,19,28,12,59
738031402,18,25,18,61
738031403,15,19,11,45
738031404,18,18,18,54
738031405,12,13,13,38
738031406,20,19,17,56
738031407,17,17,19,53
738031408,18,16,21,55
738031741,16,-,-,-
738035600,29,-,-,-
739030490,-,-,11,-
739030602,-,-,14,-
739030641,-,-,10,-
739030643,25,-,-,-
739030784,19,-,-,-
739031001,30,41,27,98
739031002,29,23,32,84
739031003,32,29,24,85
739031005,21,29,17,67
739031006,23,19,21,63
739031007,47,51,18,116
739031008,18,21,19,58
739031009,25,29,32,86
739031010,35,35,21,91
739031012,19,28,15,62
739031013,19,18,23,60
739031014,43,37,28,108
739031015,17,19,23,59
739031016,26,24,20,70
739031017,20,20,21,61
739031018,18,10,14,42
739031019,28,24,34,86
739031020,25,23,29,77
739031021,41,42,15,98
739031022,23,18,-,-
739031023,-,11,13,-
739031024,45,36,42,123
739031025,-,36,46,-
739031026,41,44,24,109
739031027,12,15,13,40
739031028,36,36,23,95
739031029,47,49,22,118
739031030,21,34,23,78
739031031,47,49,30,126
739031032,20,20,15,55
739031033,33,34,18,85
739031034,54,50,51,155
739031035,24,26,27,77
739031036,30,-,28,-
739031037,17,22,18,57
739031038,14,19,14,47
739031039,19,20,19,58
739031040,18,20,11,49
739031041,20,20,17,57
739031042,23,20,17,60
739031043,23,22,43,88
739031044,22,24,24,70
739031045,17,19,12,48
739031046,17,22,11,50
739031047,26,31,24,81
739031048,20,10,15,45
739031049,51,50,30,131
739031050,15,17,17,49
739031051,-,13,13,-
739031052,19,13,18,50
739031053,16,20,16,52
739031054,54,46,23,123
739031055,27,31,25,83
739031056,17,21,16,54
739031057,20,20,15,55
739031058,19,26,20,65
739031060,19,18,19,56
739031061,19,17,17,53
739031062,49,51,22,122
739031063,28,31,27,86
739031064,16,11,27,54
739031065,-,37,24,-
739031066,42,45,27,114
739031067,29,46,34,109
739031068,24,20,12,56
739031069,19,16,15,50
739031070,27,21,23,71
739031071,29,28,19,76
739031072,31,29,20,80
739031073,26,19,13,58
739031074,27,24,20,71
739031075,20,16,28,64
739031076,16,28,18,62
739031077,27,19,13,59
739031078,13,15,20,48
739031079,33,32,26,91
739031080,21,19,17,57
739031081,20,27,15,62
739031082,32,36,28,96
739031083,17,17,16,50
739031084,21,26,21,68
739031085,17,9,17,43
739031086,13,24,13,50
739031087,50,48,-,-
739031088,20,28,21,69
739031089,21,16,17,54
739031090,27,26,31,84
739031091,21,24,14,59
739031092,20,25,16,61
739031093,16,16,15,47
739031094,16,24,16,56
739031095,12,23,16,51
739031096,15,22,20,57
739031097,27,30,21,78
739031098,34,34,32,100
739031099,27,29,26,82
739031100,20,14,21,55
739031101,8,12,12,32
739031102,20,18,23,61
739031103,32,25,17,74
739031104,16,27,14,57
739031105,25,37,25,87
739031106,17,22,18,57
739031107,17,18,14,49
739031108,20,17,15,52
739031109,33,38,36,107
739031110,18,23,14,55
739031111,21,22,18,61
739031112,20,22,13,55
739031113,18,14,23,55
739031114,26,21,31,78
739031115,36,38,25,99
739031116,14,20,16,50
739031117,11,22,19,52
739031118,22,17,21,60
739031119,25,19,22,66
739031120,23,20,10,53
739031121,16,27,19,62
739031122,40,38,30,108
739031123,19,22,20,61
739031124,30,29,28,87
739031125,21,24,22,67
739031126,16,22,12,50
739031127,17,18,15,50
739031128,17,17,14,48
739031129,15,16,17,48
739031130,12,18,14,44
739031131,-,28,14,-
739031132,24,21,14,59
739031133,21,18,18,57
739031134,47,52,33,132
739031135,22,16,14,52
739031136,30,34,34,98
739031137,16,24,12,52
739031138,20,18,18,56
739031139,27,20,18,65
739031140,22,22,23,67
739031141,19,18,13,50
739031142,20,18,11,49
739031143,32,37,27,96
739031144,25,20,20,65
739031145,23,33,21,77
739031146,14,17,14,45
739031147,26,33,26,85
739031148,17,20,18,55
739031149,19,22,18,59
739031150,21,20,23,64
739031151,27,33,24,84
739031152,29,29,25,83
739031153,39,31,28,98
739031154,27,26,20,73
739031155,21,24,17,62
739031156,16,16,12,44
739031157,30,37,17,84
739031158,15,17,20,52
739031159,16,17,17,50
739031160,28,28,21,77
739031161,30,49,27,106
739031162,20,22,16,58
739031163,25,27,29,81
739031164,22,25,20,67
739031165,13,13,20,46
739031166,20,22,13,55
739031167,13,16,19,48
739031168,37,10,34,81
739031169,20,22,18,60
739031170,26,25,15,66
739031171,22,24,20,66
739031172,26,31,24,81
739031173,39,-,21,-
739031174,24,21,19,64
739031175,25,21,12,58
739031176,29,19,18,66
739031177,15,22,12,49
739031178,19,17,16,52
739031179,27,25,30,82
739031180,19,20,14,53
739031181,29,24,13,66
739031182,26,24,23,73
739031183,26,19,18,63
739031184,27,25,22,74
739031185,21,20,18,59
739031186,17,22,16,55
739031187,16,22,10,48
739031188,14,20,12,46
739031189,17,21,14,52
739031190,14,25,20,59
739031191,27,16,15,58
739031192,20,17,20,57
739031193,19,23,17,59
739031194,17,23,23,63
739031195,24,21,-,-
739031196,16,25,15,56
739031197,23,19,18,60
739031198,22,22,22,66
739031199,21,11,16,48
739031200,19,18,10,47
739031201,11,20,15,46
739031202,22,19,10,51
739031203,27,27,21,75
739031204,-,19,11,-
739031205,23,16,16,55
739031206,31,31,16,78
739031207,34,48,31,113
739031209,20,16,17,53
739031210,18,18,10,46
739031211,17,17,18,52
739031212,30,20,15,65
739031214,31,39,31,101
739031215,20,26,25,71
739031216,24,19,16,59
739031217,38,36,33,107
739031218,22,26,14,62
739031219,17,18,11,46
739031220,19,21,14,54
739031221,17,22,11,50
739031222,42,38,29,109
739031223,10,23,21,54
739031224,17,14,19,50
739031225,18,10,16,44
739031226,12,18,18,48
739031227,23,13,19,55
739031228,18,18,19,55
739031229,24,19,9,52
739031231,25,17,23,65
739031232,17,18,14,49
739031233,20,31,18,69
739031234,20,23,11,54
739031235,18,15,16,49
739031236,13,16,18,47
739031237,38,36,22,96
739031238,13,18,14,45
739031239,39,36,28,103
739031240,22,19,16,57
739031241,15,20,15,50
739031242,19,16,12,47
739031243,27,26,14,67
739031244,17,14,16,47
739031245,19,26,24,69
739031246,26,31,24,81
739031247,18,20,16,54
739031248,19,24,17,60
739031249,18,20,13,51
739031250,23,28,15,66
739031251,21,32,20,73
739031252,18,17,16,51
739031253,26,20,16,62
739031254,20,18,12,50
739031255,19,16,10,45
739031256,17,16,12,45
739031257,23,18,13,54
739031258,17,20,16,53
739031259,31,29,23,83
739031260,35,45,29,109
739031261,26,23,14,63
739031262,19,15,26,60
739031263,13,20,13,46
739031264,23,21,7,51
739031265,20,23,19,62
739031266,42,40,34,116
739031267,14,14,15,43
739031268,24,22,20,66
739031269,13,17,18,48
739031270,20,21,20,61
739031271,17,21,13,51
739031272,25,16,13,54
739031273,19,12,13,44
739031274,10,10,17,37
739031275,24,23,14,61
739031276,21,23,18,62
739031277,19,17,15,51
739031278,19,-,19,-
739031279,16,22,17,55
739031280,19,23,17,59
739031281,19,26,27,72
739031282,23,18,14,55
739031283,15,23,14,52
739031284,21,23,18,62
739031285,30,36,30,96
739031287,25,22,23,70
739031288,43,47,28,118
739031289,12,21,19,52
739031290,18,14,12,44
739031291,15,8,16,39
739031292,17,17,13,47
739031293,19,18,22,59
739031294,22,14,10,46
739031295,15,18,13,46
739031296,21,16,15,52
739031297,22,21,20,63
739031298,24,20,25,69
739031299,16,14,10,40
739031300,19,22,20,61
739031301,28,30,19,77
739031302,22,23,16,61
739031303,25,22,20,67
739031304,30,40,33,103
739031305,20,18,11,49
739031306,21,11,18,50
739031307,19,21,17,57
739031308,19,15,16,50
739031309,17,21,16,54
739031310,22,32,14,68
739031311,22,21,20,63
739031312,11,16,20,47
739031313,27,23,23,73
739031314,17,18,18,53
739031315,19,13,18,50
739031316,21,20,17,58
739031317,17,13,14,44
739031318,33,40,30,103
739031319,18,17,19,54
739031320,10,20,22,52
739031321,23,24,16,63
739031322,18,17,18,53
739031324,16,13,17,46
739031325,19,26,19,64
739031326,17,20,20,57
739031327,21,15,17,53
739031328,20,19,12,51
739031329,18,15,16,49
739031330,30,18,28,76
739031332,22,21,16,59
739031333,20,18,12,50
739031334,10,16,14,40
739031335,16,19,17,52
739031336,20,18,20,58
739031338,23,22,15,60
739031339,23,19,16,58
739031340,20,23,13,56
739031341,16,19,14,49
739031342,21,19,20,60
739031343,22,15,-,-
739031344,16,21,13,50
739031345,27,19,18,64
739031346,19,15,12,46
739031347,-,10,19,-
739031348,23,18,15,56
739031349,15,19,17,51
739031350,17,19,11,47
739031351,26,24,19,69
739031353,21,21,18,60
739031354,16,19,20,55
739031355,19,25,21,65
739031356,19,24,21,64
739031357,17,21,16,54
739031358,17,25,20,62
739031359,20,23,11,54
739031360,16,19,19,54
739031361,22,18,28,68
739031362,18,22,17,57
739031363,18,19,19,56
739031364,22,27,18,67
739031365,17,15,15,47
739031366,15,18,18,51
739031367,37,25,32,94
739031368,18,23,17,58
739031369,18,14,9,41
739031370,14,17,20,51
739031371,19,25,10,54
739031372,30,35,22,87
739031373,26,37,30,93
739031374,20,18,14,52
739031375,18,15,18,51
739031376,19,17,13,49
739031377,39,42,40,121
739031378,44,49,31,124
739031379,13,20,17,50
739031380,16,18,16,50
739031381,18,22,13,53
739031382,17,22,12,51
739031383,19,18,16,53
739031384,25,32,19,76
739031385,37,42,26,105
739031386,18,24,19,61
739031387,13,17,13,43
739031388,20,25,24,69
739031389,27,26,24,77
739031390,-,-,16,-
739031391,17,20,14,51
739031392,20,22,12,54
739031393,15,16,10,41
739031394,21,26,19,66
739031395,22,15,14,51
739031396,23,21,16,60
739031397,11,17,14,42
739031398,19,22,14,55
739031399,29,36,19,84
739031400,17,15,14,46
739031401,22,19,16,57
739031402,11,-,19,-
739031403,16,20,17,53
739031404,19,25,15,59
739031405,37,28,25,90
739031406,16,23,17,56
739031407,20,24,19,63
739031408,19,18,17,54
739031410,25,20,23,68
739031411,21,21,17,59
739031412,24,18,16,58
739031413,18,23,26,67
739031414,11,17,21,49
739031415,13,14,18,45
739031416,22,12,20,54
739031417,19,18,12,49
739031418,23,34,20,77
739031419,17,18,14,49
739031420,17,16,19,52
739031421,21,32,28,81
739031422,23,21,17,61
739031423,19,16,14,49
739031424,35,27,23,85
739031425,25,26,21,72
